[2015-04-09 18:42:08,890:INFO]:========= Begin to download sensor data in date 2015-04-08 =========
[2015-04-09 19:10:49,289:INFO]:No data file generated for SEWXY01-DN in day 2015-04-08.
[2015-04-09 19:10:49,394:INFO]:No data file generated for SEWXY01-DS in day 2015-04-08.
[2015-04-09 19:10:49,714:INFO]:No data file generated for SEWXY02-D1 in day 2015-04-08.
[2015-04-09 19:10:49,813:INFO]:No data file generated for SEWXY02-DN in day 2015-04-08.
[2015-04-09 19:10:50,000:INFO]:No data file generated for SEWXY02-DS in day 2015-04-08.
[2015-04-09 19:10:50,362:INFO]:No data file generated for SEWXY03-D1 in day 2015-04-08.
[2015-04-09 19:10:50,509:INFO]:No data file generated for SEWXY03-DN in day 2015-04-08.
[2015-04-09 19:10:50,611:INFO]:No data file generated for SEWXY03-DS in day 2015-04-08.
[2015-04-09 19:11:06,533:INFO]:No data file generated for SWST101-DA in day 2015-04-08.
[2015-04-09 19:11:06,648:INFO]:No data file generated for SWST101-DC in day 2015-04-08.
[2015-04-09 19:11:07,086:INFO]:No data file generated for SWST101-DP in day 2015-04-08.
[2015-04-09 19:11:07,727:INFO]:No data file generated for SWST101-DT in day 2015-04-08.
[2015-04-09 19:11:07,845:INFO]:No data file generated for SWST101-DX in day 2015-04-08.
[2015-04-09 19:11:07,966:INFO]:No data file generated for SWST101-DY in day 2015-04-08.
[2015-04-09 19:11:08,072:INFO]:No data file generated for SWST101-DZ in day 2015-04-08.
[2015-04-09 19:18:07,813:INFO]:========= Begin to download sensor data in date 2015-04-08 =========
[2015-04-09 19:18:09,210:INFO]:You have successfully logged into the data center.
[2015-04-09 19:18:09,315:INFO]:No data file generated for SGP010301-DX in day 2015-04-08.
[2015-04-09 19:18:09,434:INFO]:No data file generated for SGP010301-DY in day 2015-04-08.
[2015-04-09 19:18:09,585:INFO]:No data file generated for SGP010301-DZ in day 2015-04-08.
